"","MIRC1","MIRC2","MIRC3","MIRC4","MIRC5","MIRC6","MIRC7","MIRC8","MIRC9","MIRC10","MIRC11","MIRC12","MIRC13","MIRC14","MIRC15","MIRC16","MIRC17","MIRC18","MIRC19","MIRC20","MIRC21"
"2897",6.08105862447435,4.58751966623862,4.64128505259849,3.73881948523723,1.88477308875531,4.44355192745313,6.12503357788208,2.70619773114823,6.43402325162795,2.84979118163829,7.94831650890118,2.42236380122505,3.18173228289946,2.27938258723859,4.62133066812179,3.8406129593882,5.98519166226614,8.10568069315035,4.65210534093507,5.53233181926547,4.3834980929
"2898",5.50302111269919,3.68571896731438,3.98007964471926,3.6769771342169,1.08863954991024,4.4022304433561,6.21498982792761,3.18447891706758,6.00826831460382,2.31097475280875,6.99519163825731,3.23718908499604,2.79509899224617,3.36786541964901,5.40976614827221,3.26346559242754,6.23358293301836,3.90562765062917,7.63522848723458,5.23926054487463,3.79982501297822
"2899",5.91346100039721,4.80512763414616,4.88136010228984,4.51110635406808,2.99121873211908,4.78605270416457,6.1201450811245,2.63379160904011,6.61543335175435,3.10116525086313,8.49612381585771,2.52426013149779,3.48505142931289,5.23046453710094,4.73942235537546,3.78511609290751,7.36975124094942,7.01976575853873,4.67535778920657,5.55069660165232,4.74943763781073
"2900",5.48730067759639,5.42475209108992,6.02353321394161,4.04815222120623,2.28024596104177,4.8673777222412,5.34001608115943,3.52676880927941,6.58223005600434,3.85674924722602,7.79329662403849,2.90683727072112,4.1400843536664,4.80631383709578,4.75355138014093,4.51490570175855,6.44725341806557,7.85049845387276,5.73875270482955,5.68316306207197,5.06516964416713
"2901",5.97278874166697,4.64995068203721,5.23564975689403,4.11783167696906,2.29580883342173,4.67527583622976,6.39540925370701,2.68198058650358,6.43772717872413,3.02575719908226,8.608773346664,2.71476095688428,3.55023689280987,4.12221241716085,4.81574785048063,3.74057462203245,7.24931200055633,6.92423607685331,4.81216458523779,6.27633143645505,4.42977720971243
"2902",5.68878605000467,4.66807119926392,5.36594789096667,3.7656991407014,2.87500519688116,4.71154399225657,5.99150568213565,3.291973848574,5.74803611988839,2.92863749088186,7.62475492048321,2.33674309468434,3.1810566196705,3.70816955917662,4.52857868368201,3.44153611084554,7.41795737452904,4.51103666663635,8.27055242842524,5.47051191042676,4.1832258525174
"2903",6.45605576193728,5.10273539723081,5.15512968752994,3.97526997257547,1.49141709121819,4.78624605945051,6.22576870460338,2.91816417467715,6.75035027939334,3.52831324187878,8.06119741449842,3.0015593574898,3.87675663739957,3.84368691555673,5.42864591405218,4.07019024135503,6.64517202405199,7.50876620494458,4.9590158362644,5.82544287076421,4.76742395365624
"2904",5.38312339776988,4.77276991592933,4.35071416570695,4.13413711923366,1.49878851279233,3.97188062236523,5.84322017932141,2.46704103828328,5.74400268823551,2.69295025500036,7.18811836608716,3.09470931435989,3.66417056585324,5.18983034316497,5.39336256087208,3.90494517166755,5.71293765396391,8.70088217486121,6.03891036310832,5.58551978104823,4.60008853348664
"2905",4.73149281300606,5.00753733555745,3.87931840231826,3.8502850052778,0.625838320341741,4.77078676178138,6.72051450932192,3.17545759959928,6.0146129734005,3.28717052197252,5.97364323058615,3.85340620295847,3.36047360571639,6.41368650102699,6.14767733973736,3.90959870895371,5.85781875424191,8.50091520274669,6.23290647956176,6.03702083306803,5.05603799196332
"2906",5.29540414391917,4.44515033579416,4.84902665478055,4.19898780946834,1.2534362819867,4.31542060107164,5.5683717257911,2.88462504726222,4.81001222647141,2.25197811648096,8.27867159781153,1.9708903693639,3.01949038723743,2.9818101141654,4.3977005671237,3.62056157919716,5.69227158877486,6.5509389902203,5.06861985941847,5.39818720995841,3.82485029036456
"2907",4.88153399875653,4.47589737469914,4.37145125715945,4.01040763522115,0.0736454786389684,3.80265694765966,5.1888289458116,2.46534834228469,5.12145255520842,2.50729256421536,7.25975146644735,3.05020073261699,3.47073683933786,4.00086125675608,5.09526693401412,3.90974448799578,5.31313348930578,8.1780139149336,5.68440536250473,5.0806714649442,4.47143737457543
"2908",5.58359891279427,4.50662845482717,4.16921792808703,4.16190600877075,1.68526833309582,4.30247208864441,5.82777954714468,2.45536991657655,5.10563776110666,2.7942620717623,7.82674529883114,2.55226703512086,3.10248765522803,3.39980405272028,4.65123971111004,3.50317414485896,6.30301828441341,7.74760351166108,4.47905955038238,5.44384422857296,4.10866832095559
"2909",5.191870050808,4.89527960812131,5.00695313326719,3.50246407755317,1.33672702675457,3.90977002587876,5.15037351914942,2.56271227793113,5.60731213821761,2.65007004182711,7.37069639190398,2.41595769169468,2.83730734702537,5.13400863807712,4.47057018728214,3.6762917054543,6.09879081918692,7.87523541544355,5.01433841208476,5.00489994306429,4.06382291406196
"2910",5.65248885178451,4.33132845329035,3.88861858462166,4.23408781667193,1.12333271772002,4.28070760780582,5.94721403443322,2.27745340271121,5.4316120973312,2.77479953755954,7.70868622661984,2.31387572891952,3.02130500646605,2.82157707645017,4.5306524269647,3.38563478132885,6.12585963789385,7.77516421040605,4.34313096103107,5.37022711887866,4.0454700631526
"2911",4.63259913411009,3.66858428501679,3.55099963677575,3.45054200881578,0.942809820847842,4.23469546234151,4.9859274876583,2.65988876929456,5.02166242346712,1.91844132719527,7.98112581349207,1.81970791842008,2.40440275988177,1.85351148145055,4.12930037174796,2.77982765785861,5.74043022097402,2.44326987127766,5.10084023937291,4.48050659703244,3.1841852942475
"2912",5.20700272973204,4.68980947734939,4.23961538213345,4.31614020880586,2.24472904908546,4.63375017851281,5.9660437499058,2.74942708747484,5.28139326167715,3.00445247039055,8.42363364062317,2.5867027194113,3.42960613515018,3.59661641342971,4.69967986923891,3.94872853235304,6.34298655885903,6.73806018365638,4.98354116583661,5.84215392283145,4.36453408906527
"2913",4.8612736453123,4.81770867731411,4.76009263785717,4.34877031659497,2.92967651994433,4.99729282126766,5.73009444292122,3.22111970324353,4.88655887526015,3.62354682307332,8.91261075026284,2.4258904672976,3.54706235926582,3.27285686344048,4.52653413236986,4.32139304639732,6.9783040158903,5.47276689213507,4.21621551281696,6.13510605274654,4.77617834833404
"2914",5.46278433165153,4.57361542425201,4.70234114626862,3.12206740826747,1.55268834669287,3.92688764276017,5.20883144182691,2.31854247828657,4.69226808129013,2.43740871970691,7.80474492759028,2.27768363633809,2.86038335868607,3.71476371345314,4.56298559957821,3.35384138739171,6.05239673073789,5.68573028788917,4.72812022476371,5.47147579065694,4.0225666218284
"2915",5.63985792877217,4.46552319140867,4.66051527817088,3.21650452617534,1.70938925400712,4.28996042937481,5.73649669473145,2.30242822426257,5.09662872517285,2.86480615992459,7.86324398996644,2.46347993041826,3.0648016490899,4.23496974393545,4.52787314479918,3.52780162245851,5.88768732912729,7.37719554975636,4.83375272746941,5.8472755097048,4.1964201889997
"2916",6.13818833726671,4.09662958364749,3.54678016893293,3.19254476214162,1.13154497061941,3.83990053063078,5.52479552790216,2.29205720499998,4.16816502553012,2.38222501494976,7.32656918129414,2.17308121034135,2.5641268093973,3.1011006869365,4.27649618740205,3.06123485613303,5.09143465528251,8.3008513650901,3.31334355206371,5.3329913611366,3.63266759866885
"2917",6.42321043024612,4.60355262616755,4.64588559505385,4.29222799136044,1.34434990359518,4.28205200094629,6.13280824842939,3.01178237659256,6.96374401259328,2.85830127828492,7.93735613845886,2.49307820112477,3.72655470891067,2.41724695643408,4.70752690009495,3.54690966263455,6.35858288003914,7.89909760352045,4.97019425048023,5.60752675729414,4.376129061207
"2918",5.30315941302302,4.84426712811381,4.97010135043596,3.13432258149572,0.960453477470285,4.14111076474572,4.86748046709385,2.42803452981076,5.3607240822911,2.7715608471577,8.89212040800546,2.14365285454284,3.30677917224634,5.25705743920782,4.57920035733545,3.78141495599594,6.04032746807926,5.73652054130778,6.29555809152374,5.24969931120123,4.32299080689786
"2919",5.64408605069401,5.08254393976865,6.11594499236121,4.90730457607233,6.9230287485658,5.67068017325018,5.60483796207602,3.41351465037224,6.42533474979054,3.36299829849032,8.21593440413112,3.21838917163689,3.66411979507947,4.5257168928538,5.00226438440377,4.37841616860592,7.21671154835307,2.92654894199322,2.78103926811054,4.77043715384771,4.89243867110525
"2920",5.92136582223455,5.03523639225164,5.0689651430337,4.11321685121966,1.1527362130112,4.17724549399895,5.85376353591002,2.77273211554456,6.36389523859367,2.85007979883255,7.43778320330423,3.02783891200707,3.65660664796684,4.50903903421032,4.98247967138073,3.89972728971673,6.43010341397076,8.13424085882378,5.02534269320652,6.03461666723864,4.74634941096766
"2921",5.68638545733056,5.25500691155135,5.57362725131157,4.27965642010586,2.24386682889664,4.28959593890796,5.59729084305386,2.80383419998759,6.30712130262366,2.70923791758345,7.50848606344598,2.73848949135024,3.54765249053906,6.14770616603116,5.27642696880117,3.97572769167942,6.74441143808882,6.34641676515765,4.95369228747405,5.61362926031159,4.74046989410959
"2922",5.25907844696919,4.46918678154486,4.2236597745782,4.02440851506332,1.62859285517916,4.06741292871282,5.99828501070272,2.73473225923333,5.57508684813663,2.42347946850303,8.23669318324429,2.21250902639578,3.18841452766217,3.34275611396294,4.65138390091741,3.42512491345847,6.41848332142166,7.53697436409692,3.98787835766482,5.25315706959411,4.07613890632666
"2923",5.71625197209015,4.9042291104797,5.56308909558887,4.18996188453562,2.47095037588786,4.60728459247564,6.15346529678326,2.84971491383241,6.73838450610073,2.98533785631471,8.3581212257164,2.5911038371279,3.46721335490768,3.44428303060737,4.70894901257716,3.70936649587074,6.98448564796047,7.18416155016998,4.76403780408946,5.82496058517339,4.40873750335637
"2924",5.87616715243164,4.65950417531142,4.67561096496233,3.45372667168735,1.74339719564247,4.51454322939176,5.43490946655522,2.69518230939564,6.47037966248721,2.93302754095922,8.34164296261132,2.48028006444396,3.37351808557387,4.45664981073321,5.13533736512342,3.74382645778451,6.41807663669719,9.32012170142631,5.55512827734982,5.92655807251926,4.56443672664837
"2925",5.19751244688965,4.69200974428985,5.04780943398543,3.5104527587389,2.50236335951674,4.04768377999697,5.51730744969229,2.61266082157718,4.71516668995131,2.44429826132807,7.89726466940251,2.45698552344184,3.04246758073161,4.13891453122855,4.42500189980738,3.22550218144326,6.73158863882779,6.48510355020071,5.97204340821532,5.72785651123752,3.95172066636463
"2926",5.97488272656009,4.99070032902421,4.73762650690612,4.00837676128152,2.06980788835702,4.39924827976576,6.14669590810726,3.00567329014921,5.76102943819937,2.74379424816712,7.83918695141419,2.78505699910167,3.66459032173787,4.93462294149978,5.17893212068448,3.76408911691063,6.34954742680917,7.97496880375072,5.0927305741316,5.62496384405911,4.55464459917231
"2927",5.9686675800164,5.40308042191104,5.12853760645746,3.57459178769262,2.20274755472134,4.33560696598622,5.79123115339789,2.95253790775603,7.03268743661348,3.09144194345339,8.28402959375954,3.00738848757404,3.74040438134176,5.95750794488282,5.98480585637852,4.16417584080081,6.93105584075045,10.0068776815518,5.8274828011317,5.86318675005155,4.9995865765324
"2928",5.67270560313325,4.60238824696051,4.76755715302695,3.76952825820822,1.47129821212607,4.19671632755768,5.19414099151693,2.37557714385728,5.27892367950465,2.51523962612536,8.38010083834014,2.16787672373717,3.03212303664713,5.08508380815268,4.41909092367565,3.37416120381297,6.20517091047435,7.25000302327678,4.01641428245317,5.63883583393818,4.04995930736603
"2929",5.15633809389914,4.35144182801263,4.24885446107713,3.45660737724336,1.09708243663067,4.33285616213894,5.59223945471665,2.53311753094396,4.88857484699784,2.56325735259265,8.47855020919202,2.09682809366372,2.89065880184862,3.30138140911268,4.30102290343643,3.31817369583607,5.95550449769272,7.2613720918602,4.18798623377865,5.85133910652015,3.76332660348622
"2930",6.23141998037026,4.38837387674463,4.68901825823461,3.77697352499902,2.01056733143235,4.27694955766101,6.05467395368163,2.56233746651952,6.17573255943627,2.78480138352604,8.19112179434363,2.68274495903012,3.43400293568726,3.39639753440872,4.93518941779139,3.59912051336816,6.35639768712734,8.20563386982625,4.38394593442898,5.45108227232897,4.25830740388733
"2931",5.61882095979884,4.60706925589654,4.55185336881214,3.36516862624413,1.22845994001251,4.08375726722192,5.51903544690021,2.87339941580274,6.51868071430098,2.42408505143662,7.81849344996713,2.4699327338915,3.39603717682133,5.03189702679164,4.83607247477347,3.68203106055996,5.88075927501171,7.36543724770429,4.76680169787225,5.50613161319208,4.10914557786502
"2932",5.97439852310264,4.97951305358893,4.85963759396276,4.29919344593031,1.71252370978882,4.70221528641855,6.16077532758832,3.27745672888239,6.78077904873008,2.96884333331002,8.94224971509574,3.14153726537161,3.80769432631361,5.26904213266915,5.18603647568379,4.09901240804232,6.29016654799379,8.32464352855303,5.15696296028151,5.86917211354435,4.81712526237679
"2933",6.01473391473361,4.58589841424863,4.37683954501383,4.05352440032312,2.52327980058807,4.65342408687062,6.40208646569244,2.67229105995055,6.59439770997436,2.91742826517351,7.81643212677711,2.75468633075015,3.58216833661189,4.20489460067695,5.19964956458354,3.77696474684709,6.51718940831313,8.47987130624197,4.59773416511007,5.94976093634766,4.56060960893451
"2934",5.78945640704888,4.83052672749615,4.7875342503004,3.97797052001421,1.98208383610534,4.28395221172323,6.10959881699116,2.65437398567467,6.0616020831139,2.73745984045171,8.10558698290991,2.70076938808117,3.07722892227896,3.76562003188958,4.92408405605749,3.62240038473406,6.60783231748914,6.53978382208575,5.35167454017657,5.60893477754285,4.26477350293235
"2935",5.78313800813847,4.6680374319275,4.8082269674834,3.32227481999828,2.19826687058508,4.45849560512163,5.66857685779879,2.47334167623453,6.18408952925139,2.73112322380414,8.10221156435136,2.54555968135003,3.41000590238736,5.57866393068618,4.60953450096481,3.71211968743888,6.66384982492995,7.86527041082499,5.35350556744484,6.04103001095541,4.36379410718696
"2936",6.041253440564,4.4394156385028,4.38200246024171,3.81207363618339,0.976407920938678,4.36176297795328,6.01746997648595,2.656852201382,6.17107376345269,2.53428291041659,7.95582754240113,2.57174864558972,3.32639933099336,3.80076845191936,4.93011881810901,3.92757224448352,6.12838486794179,7.92544942019979,4.67592227118816,5.14874265713371,4.28652456840294
"2937",6.04095815252217,4.95242765262545,5.10441332116789,4.13725132256959,1.23975071537937,4.73983846082725,6.17029700535801,3.5405934782374,6.57533640345256,2.87011421508495,8.27323818009829,2.75740417438384,3.88083972238764,4.50225179489412,5.14779255345011,3.93425257494247,6.8842105591988,7.47761457461829,4.49976954084736,5.63011978928117,4.60142033834684
"2938",5.32902484536409,4.18065820157515,4.01395261616114,3.28756334662929,1.24872925733493,4.41058748159577,5.83676427884777,2.63032917679088,4.72047718601207,2.86750843062472,8.46705491736,2.04195170615764,2.84152680822329,3.94407226318304,4.31161020552231,3.4622250932961,6.00109017471321,7.9364996659302,4.63293299797294,5.73567917605673,3.98643639658765
"2939",5.88637687059763,4.66238195797815,4.42232892747843,3.93861366502788,2.06442103360479,4.66693628137511,6.64274845633182,3.09076225785921,6.91398104260295,2.83781264317887,8.77308503391174,2.96345914554296,3.61219016176282,3.63191528789757,5.27212079535321,4.09706381342513,6.03312849618243,8.45311972335631,4.27046545904708,5.52294131561513,4.53807941639983
"2940",5.69214532218007,4.92803572430107,4.94210569357314,3.96308680467965,0.811665514433154,4.27225517676798,5.93306897064135,3.05755134748568,6.29206259504942,2.57041260957275,7.7103679328418,2.60228226745307,3.72208764774331,4.93773016030353,5.04722930689749,3.93247254609877,6.15759364187142,7.68251695944948,5.43095791998058,5.76235480259127,4.45088798832474
"2941",5.47639753590037,4.10936486033829,4.18834647881361,3.14486171488036,0.939024505702072,4.01526927275797,5.80129416875405,2.16822620233124,5.03872444679151,2.32654150085757,7.4274531996694,2.3237236284498,2.91386167352286,4.8537385420976,4.53284281352399,3.0945153009887,5.57455508595364,6.8838731250155,4.45459138050856,5.33650481000718,3.92264928372284
"2942",5.25140948883453,4.10851204453209,4.13353446542923,3.30009252985837,1.38852367173363,4.10470471625287,5.84176147608723,2.21202864406539,4.51224181946523,2.55481312541277,7.65802057574535,2.15678235866182,2.64194949590031,3.44886604778131,4.62783137666002,3.16914328640194,5.92654198320221,7.25696238609156,4.50219807827975,5.16934087249667,3.89088890892914
"2943",4.9427326594839,4.54708824040169,5.63750229631008,2.85329610658963,5.02896042500165,4.559787582686,5.1219731195519,2.88815191615912,5.12845835935824,3.07153634860281,6.83824798269785,2.54508624844619,3.33715721388337,3.39087372311442,5.01759534546729,4.10213819179766,6.57682278605382,7.10124471507615,6.34432853798948,5.19305418456788,4.70825966273727
"2944",5.64032561335924,3.90069224941076,4.69599724867685,3.43838929369927,1.47373681888714,4.39458781289333,5.49507127879675,2.72337812579886,4.96166280047211,2.65935520909028,8.82691823301151,1.57338335584315,2.00051994879449,4.40085445501616,4.15971902921276,3.19427924422027,6.08072835657459,7.26527317129637,3.68205726011865,4.84628330695931,3.7620044697076
"2945",6.35632651417228,4.45572495116125,4.35051526918645,4.13626405644338,1.08390755995174,4.45969082174946,6.02821986627941,2.68422238443007,6.79272701983955,2.94524168798692,8.08392612484422,2.61574375872028,3.62259549847121,4.05033688568556,4.77375124174356,3.82896147343955,6.22043403992291,7.78616699308465,4.63594790569783,5.74113189514113,4.26685102249662
"2946",5.79346766253809,5.62780789299271,5.9067685815342,4.33297643279447,2.13140181150945,4.59378491398516,5.26253845735285,3.63390019389447,6.3330700334052,3.31759413406369,7.21460837462969,3.32052681883178,4.53759041237848,4.68022692209839,5.24417349836184,4.78577862924105,6.46939583146049,5.80851848912936,5.72135395925155,5.74312861161481,5.19804714936941
"2947",5.24185640942253,4.8243777427411,5.01217310509763,4.26549516574224,1.94449479819989,4.20071003444219,5.89010818726087,2.85114505467865,5.85692978658432,2.65548601362972,7.80680661637014,3.19680344774768,3.85909582300793,5.70514862862793,5.1263722951369,4.09679640249888,6.18244117168145,3.61072494793239,4.69769191752676,5.57970324230176,4.62428295919723
"2948",6.25406489898455,5.15824363595375,5.29183936789512,4.12329398656824,1.37613973660329,4.65462859284391,6.57935372445673,3.21088509598488,7.09859986668572,3.13312958678528,7.89204187837102,3.65159566565501,3.6558262357676,4.15635955607133,5.59683686484322,4.01872154035053,5.96554962990906,7.65630279743266,4.65477696500335,5.95147054328558,4.62482372345356
"2949",5.75217906687794,4.62408305775794,4.98067218022771,3.74882721667921,0.646196491543853,4.18744339454106,6.21104684308029,3.05241400712025,6.35991472344221,2.49897459761871,6.80477704314948,3.5943161018041,2.89487447493644,5.89365759418155,5.96791918834704,3.2591491938846,6.03128538776559,5.29498341057083,8.3960623927334,5.54430761662774,4.22305071621677
"2950",5.77994241354868,4.52864633754829,4.46878547021275,3.65659348517337,1.76169941512274,4.11599649595123,6.11643595194082,2.42153618843481,5.77290623089881,2.56475697194407,7.85763977314339,2.32020785701216,3.26774052470932,3.73769608171276,4.66859517561031,3.65128003938732,5.78578299349452,7.83241232714074,4.82166631552259,5.24268626891788,4.27327444148119
"2951",5.43686498064673,4.91066354962358,5.24805603899891,3.84828366811014,1.88181915184201,4.18441212187868,5.54771581193105,2.71267274976941,5.94823633640625,2.59786871015072,7.62462576403772,2.47731922354207,3.42815069278994,3.93350819069358,4.98523708233621,3.82500650864842,6.47786512974907,7.35278381737454,5.69583365106365,5.51155457250487,4.30280916446828
"2952",4.84174922512211,3.76805803490099,4.28076529641529,2.73331394336906,0.90287102478752,3.43626177033881,4.71607571983775,1.75073541734286,5.31762615523267,2.0878261474701,6.40464532378964,2.1412772033887,2.49076741718511,2.90169994998364,4.14072331228551,2.75484839750004,5.71406276584467,6.62045206049899,4.84566815226873,5.52286351920892,3.8153501394637
"2953",5.48660970309231,4.65396367428948,4.16438530878518,3.81654582853646,1.01237068193626,4.3746944251552,6.45207583892824,2.5374595914475,6.38197322548224,2.58444701594117,7.84734170067525,3.10893637473751,3.64051583708787,4.35474083800017,5.18639877074406,3.63688901594116,6.1500007545222,8.40731691279985,4.57717325038579,5.48600872557944,4.48236222921058
"2954",5.30146680078665,4.09062715712516,4.39599160103154,3.58607744560771,1.07732931748873,4.35271866060702,5.64997221157024,2.45113514436314,5.49606894582987,2.55941376352211,8.5478178654559,2.19734802023036,2.86545111017105,2.90701048193146,4.2327056922906,3.2933358098296,5.96015819037354,7.6245630099542,4.56136182953112,5.68475457217086,3.79075213046687
"2955",5.46501979277841,4.88702966947686,4.83131977209188,3.71782637630294,1.71191096065497,4.30442484664711,6.07581535173524,2.89190446917918,5.79999866549644,2.64619219761354,7.53142717329946,2.5280402221799,3.53530655514632,4.48329611177996,5.16422682968133,3.72160244257683,6.74435775062551,7.25447903867088,5.62666710818712,5.76380459155349,4.48359719234024
"2956",5.89348218670948,4.6278860252317,4.98144540523935,4.01926561116331,0.858792630390242,3.98872734288252,5.67186531230612,2.67810748951198,6.033941254286,2.55950274947816,7.51759748444724,2.48117575139992,3.37038447307818,3.86339631891283,4.97906703233831,3.83453426991253,6.07913745428088,6.35309524233844,5.5066565282863,4.67545748047615,4.55752416604245
"2957",5.84480075846171,4.52853234317236,4.89062654935879,3.68598075001971,0.967663624998141,4.19073339962702,5.24960672915919,2.93271707792615,5.91810938301817,2.58094934624055,7.97874608500817,2.15554423504843,3.60998146606935,3.83839153216187,4.71886294680061,3.8292475121782,5.50922276877257,8.11036767657072,4.22121972020782,5.12671449581087,4.33450015806824
"2958",5.32264935250117,4.01574196369078,3.55672233412896,3.43287748140343,1.04021928000892,3.8609674643211,5.88987769805496,2.18854030347566,4.75684772072743,2.52532765717039,7.8583115188363,2.11551983361393,2.92655790340819,3.67635174019806,4.15890715888823,3.26988631103059,5.65200305876448,7.27077126921931,4.58957562327552,5.3216978770616,3.77940124645539
"2959",5.61941345187546,4.131656667785,4.0921807841184,3.1660352126046,1.00503466365601,4.00342301073326,5.68739060869263,2.25872266575943,5.24773264256304,2.48315318259814,7.78478507096346,2.48236550299198,3.20799187988253,4.55934377585415,4.59196058154797,3.38043715748738,5.59654900511517,7.66802661489333,4.60457670454704,5.4020022154022,4.24909321657898
"2960",5.14925036960997,4.69073421019564,5.01519922444723,3.72215383157009,0.578413153252185,4.04905165640105,5.7473119149339,2.60566923873003,6.09023642008085,2.36998393438624,7.4768786224071,2.69272468888435,3.43524320815893,3.95397236891863,4.89775715976406,3.59486631645464,5.80033918136432,8.26463516048421,4.51240131731067,5.28722729973281,4.29519876633055
"2961",5.63858970391832,4.11905764812499,3.62928629559781,3.2151298709846,1.30383496127792,3.97446950349892,5.74213870082237,2.44203415264907,5.3855297564387,2.56764978700232,7.57553980204134,2.8282780103794,3.4136840811995,4.11590409706754,4.78203275548866,3.64158277775495,5.67124239259884,8.04409613308256,4.87886467869171,4.96902658217301,4.21822660110914
"2962",5.31513241391696,4.61925417395952,4.83332704977748,3.60069453604448,1.50019936118019,4.14260396387868,5.3357801701038,2.65690569401753,4.97550901565458,2.84165347188032,8.72026544075575,2.16430789700763,2.81441733731254,5.25847909343088,4.44897171725544,3.43132646990779,6.36178387679134,7.28773066720631,5.83165827813486,5.41598546675448,4.0518269461688
"2963",5.94730645591369,4.86328433040594,5.10170769221199,3.7020827863864,1.09721648321225,4.37807148889792,5.98411234204682,2.6630772941426,6.94143321119605,3.11630361253858,7.45165895664805,3.19319478159212,3.61310302583757,5.52422866077638,5.2496843979176,3.94544967127325,6.2104064176506,8.90461042102613,5.60179801759357,5.61162935763599,4.90233717265434
"2964",5.94553927591431,5.02209197858666,5.33053905576059,3.60464652591704,1.40460973259332,4.13421602051148,5.79771949205196,2.90132284699604,5.6973777506579,2.85598005505422,7.90703927208809,2.96320883721139,3.19684833454832,5.59616229464812,4.83247206645959,3.74835521252289,6.31200440201036,7.02725686557174,5.31461090463141,5.47728111076105,4.53716682155889
"2965",5.83096538178011,5.14151132102304,5.33207169104104,4.08016177652768,2.644056199524,4.63175022142146,6.47978425866906,3.03704300401302,6.14869031933248,2.87238928845714,8.2354878761501,2.75235961798453,3.70741828028798,4.78541403253959,4.9226247366601,3.86656893422935,7.08398021664838,6.4224574556637,4.66956581538627,5.93374445148788,4.50663538567599
"2966",5.45669315191523,5.17241688844023,5.33159252339224,3.89841990698507,2.66541362777248,4.32281723168073,5.47318586813987,3.08775239413483,5.64150692971802,3.09459427148309,7.72184124744731,2.79398701414391,3.95972560984821,4.05934131537152,4.9246720944382,4.20071499054717,7.05815961271928,6.60454198056128,5.63741194766682,5.88256527083025,4.83842227603819
"2967",5.48734503597851,5.16678424941804,4.83099337922005,3.72947957313828,1.42871711262994,4.30146480326027,5.56306116696471,3.04166609797988,5.92762997552713,3.15001567465681,7.39849858091947,2.60096366644256,3.45828077801951,4.93481382027463,4.93786524347642,3.8502974365314,5.9649471701408,6.00226049672951,5.62827084604361,5.83975558466262,4.66316644880817
"2968",5.39540961773596,5.00676256227429,4.4507736506738,3.65793062325869,1.66092909682821,4.12518481809414,5.46404544418098,2.93853680600972,5.863308907638,2.62414732442824,7.69073682823773,2.40678811015852,3.48448021235589,5.04408687889919,4.80919397013051,3.75391698561217,6.21926186449233,7.74254400065806,5.35075766116422,5.19684978517967,4.52899569484281
"2969",5.93376521689955,4.45403984930321,4.64992644057821,3.86677616060037,1.44927759256335,4.64896662347989,6.20290099658966,2.63861026887441,6.22394087116894,3.05496411970262,8.00597435616436,2.52115470006681,3.31861059080639,3.51291025006436,4.87699702271944,3.69909496175486,6.51798831118184,7.33719221613529,4.60643376058016,5.96015576362834,4.38760986616013
"2970",5.29661254451932,4.70465506460429,4.79469544828548,3.20005744009628,1.2097885226543,4.03061617970364,5.31181438349521,2.2356214786582,4.44131292540446,2.96188762631303,7.30015827692793,2.87418128244563,3.11793059401989,5.02075870283563,4.90882577411562,3.58829247348442,6.08842054134936,7.68263658851511,5.57079428024652,6.09620606454609,4.16674307179865
"2971",6.0917126337841,4.95225066114231,5.41412444710491,4.33033862340387,2.58398079104354,4.59915493440694,5.47895007254743,2.93810415658267,6.88940805424496,3.2187934317082,8.11611948965476,2.37306041562453,3.66550321445954,4.65381244748949,4.66569814587235,3.8972347678882,6.97428974675734,7.44230674617849,4.46901524065589,5.71582212581549,4.57801070847696
"2972",6.39460979412808,5.3400448970362,5.59560278685743,4.13196774952312,1.30096356321392,4.83195715364715,6.47829307374888,2.98511040789135,6.93242236822967,3.4418584921164,7.67525546748758,2.89933989784659,3.8167928783495,5.3488670034974,5.16475133255529,4.11129384825359,6.73245610100554,8.89384598099548,5.44427935906057,5.97063913544139,4.85811152881193
"2973",5.46268580256051,4.06510645895817,4.26222394766599,4.10208362839129,1.99066938070178,4.32112737723668,6.59541854354122,3.47340521180426,5.92923451605584,2.40925859845664,6.92953680577485,3.50670579928755,2.92336637255735,3.78312237334479,5.90816197053727,3.08606500380484,6.48439305315662,7.02281208517518,7.64249001647329,5.48230488206935,4.11948306274143
"2974",6.33495386203073,4.94066220030191,5.2692342773397,4.34274012027216,0.672152146911968,4.5985686421052,6.41930548173996,2.6587573139579,5.95961107761435,3.25010672155471,7.88713519867624,3.0321594345745,3.50188823995368,4.18953375535863,5.0395591905531,3.92969979034406,6.10961096773091,8.43100624467944,5.00032518981332,5.86633287165373,4.84942917120414
"2975",6.28411536344477,5.00514688077654,5.0996218193436,4.07685244646766,1.63386203576709,4.75478721995538,6.20155000645302,2.95716595449983,6.76170540432366,2.88241644547332,8.09809986796036,2.55240762918666,3.50366576531347,4.12944902246117,4.65844674391199,3.86615491679081,6.93808337901442,8.52792577970042,4.99758007204692,5.61595506269315,4.72861529604309
"2976",5.40509968850991,4.53563678541496,4.66173492993626,4.03725033186059,2.47714270488571,4.2230849911461,6.54042549338947,3.20786808633162,6.16145599461835,2.47264847464066,7.54454601293456,3.15686564515971,3.30082595473352,3.80405650493359,5.78670661043498,3.0964515060572,6.72426867245149,8.1076378591133,7.124310152274,5.67925668713532,4.31721996860957
